track_id,title,artist_name,duration,danceability,energy,tempo,key,mode,loudness,song_hotttnesss,artist_hotttnesss,year
TRAHXWI128F428B7DA,Special Someone,Geggy Tah,231.54893,0.0,0.0,103.046,8,1,-9.781,0.0,0.33533510832863395,2001
TRAHXZJ128F930C784,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),Seamus Egan,277.18485,0.0,0.0,61.82,2,1,-10.638,0.19285634606505803,0.32795475415321146,0
TRAHYDH128F9325200,Piranha,Bumblefoot,200.35873,0.0,0.0,98.784,2,1,-4.793,0.27224568000599825,0.4484074421231136,2008
TRAHYFB128F4280BB8,Fixin' To Die Blues,Bukka White,172.30322,0.0,0.0,107.081,6,1,-14.873,,0.4244875987254027,1940
TRAHYFE128F4273577,I Can't,Foxy Brown / Total,287.7122,0.0,0.0,97.143,8,0,-3.848,0.5971167029227197,0.4066860994666606,0
TRAHYHQ12903C9D013,Sublime Control,:Blacks On :Blondes,383.58159,0.0,0.0,124.969,11,0,-7.085,,0.2799779538120907,0
TRAHYLE128F1494718,Arnold Layne,David Gilmour Featuring Richard Wright,202.1873,0.0,0.0,138.43,2,1,-7.204,,0.541656322286496,2006
TRAHYLW128F92E3A44,Strangerhood,Schizoid,244.6624,0.0,0.0,175.127,7,1,-24.2,,0.34919221761645924,0
TRAHYMJ128E0787801,Venice Queen (Album Version),Red Hot Chili Peppers,367.01995,0.0,0.0,88.57,0,1,-5.278,0.9117334982310725,0.5762019662804653,2002
TRAHYON12903CC36EF,People Like New (LP Version),Seven Mary Three,238.10567,0.0,0.0,77.885,9,0,-10.133,0.0,0.4191635877630802,1997
TRAHYRS128F4262BCE,Oute Mia Fora,Irini Merkouri,237.81832,0.0,0.0,160.001,0,1,-7.788,,0.0,0
TRAHYVC128F421BB24,It's Not Unusual,Willie Bobo,139.49342,0.0,0.0,113.552,0,1,-12.039,,0.3796711247498673,2008
TRAHYVL12903CC97AB,Running Sabotage,Johnny Pearson,105.92608,0.0,0.0,107.93,8,0,-14.579,,0.3239973685746361,0
TRAHZAL128F9323495,The Dance at The Gym,The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,185.99138,0.0,0.0,111.506,7,1,-14.953,,0.3912425060150865,0
TRAHZBL128F4256274,Shi Qu Ni,Elva Hsiao,287.92118,0.0,0.0,135.778,1,1,-6.916,,0.3745312554413246,0
TRAHZCF128F9316036,Maudits anglois,Alexis HK,202.57914,0.0,0.0,160.066,11,0,-12.215,0.3277366831778408,0.34526923491125083,2009
TRAHZET128F4271AA0,The Bubble,Tha Liks featuring King T,251.6371,0.0,0.0,89.311,1,1,-5.17,,0.0,2001
TRAHZFD12903C9AC7E,The Education Of Jamie,The Family Stand,413.54404,0.0,0.0,122.691,9,0,-10.216,0.0,0.3786564863242852,0
TRAHZFG128F4275C87,Because - Part 1,Buddy Johnson,171.38893,0.0,0.0,67.176,1,1,-10.03,,0.2902068230293281,0
TRAHZFI128F92C21D6,Dios Bendiga,Andy & Lucas,289.12281,0.0,0.0,143.855,1,0,-3.628,0.42744657148843085,0.4003877565967999,0
TRAHZHD128F1462C2D,Soon Come (2002 Digital Remaster),Peter Tosh,238.23628,0.0,0.0,92.643,11,0,-7.261,,0.4654923562443533,1978
TRAHZIL12903CF1DC2,If I Had My Way I'd Tear This Building Down,Blind Willie Johnson,189.3873,0.0,0.0,164.641,5,1,-16.111,0.35853497592151906,0.4011447414777875,1996
TRAHZLK12903CA2DCA,Awake (Album Version),Onesidezero,228.80608,0.0,0.0,86.844,11,0,-6.036,0.20639691576396524,0.3381040097228484,2001
TRAHZLT12903CBEE31,La Ley De La Vida,Fito Paez,273.03138,0.0,0.0,124.989,4,0,-6.116,0.4961753356732933,0.45873080635884184,2010
TRAHZMM128E07838FF,Goodnight Girl,Wet Wet Wet,257.25342,0.0,0.0,93.156,2,1,-4.925,,0.41119568787754324,1992
TRAHZNL128F9312B48,It's So Hard To Stumble (When You're Down On Your Knees),Lou Reid & Carolina,145.94567,0.0,0.0,109.696,4,1,-9.063,0.0,0.21708353351297105,0
TRAHZOF12903CF3F75,Print,Jacob Young,335.93424,0.0,0.0,77.635,5,1,-21.498,0.0,0.294861261887382,0
TRAHZQF128F92F7F6C,An Afternoon On the Moon (Jet Jaguar's Remix),Rhian Sheehan,200.77669,0.0,0.0,98.998,5,0,-12.88,,0.41478065907349704,2001
TRAHZQU128F92DDCAB,Rainin' In My Heart,The Fabulous Thunderbirds,221.23057,0.0,0.0,110.98,4,0,-14.977,0.21508031850922793,0.42935351499935154,1989
TRAHZSF128F9324CED,Ai De Jie Shi,Leo Ku,280.55465,0.0,0.0,110.007,4,1,-9.801,,0.36062871613623815,0
TRAHZVZ128F9322915,Jokers and Thieves,Chris Vickery,191.7122,0.0,0.0,141.868,0,1,-9.22,0.34092275586437804,0.0,0
TRAHZXW128F932FAFC,Doin' It,Riviera Regime,275.22567,0.0,0.0,93.03,2,1,-5.572,0.0,0.17153224239720058,0
TRAHZXY128F930A09A,Wanna Be A Star,Kool Keith,222.30159,0.0,0.0,181.208,9,0,-4.224,0.3231121208952123,0.46455028067867915,1996
TRAIACZ128F428C60A,Heard 'Em Say,Kanye West / Adam Levine,204.5122,0.0,0.0,95.098,6,1,-11.38,,1.0825025567261237,2005
TRAIADF12903D0023E,Hot Cross Bun,Mikey Dread,193.12281,0.0,0.0,132.088,6,0,-8.173,,0.3604457658067229,1982
TRAIAFH128F4271742,Please Come Home For Christmas,Lou Ann Barton,241.26649,0.0,0.0,87.485,3,1,-10.733,0.45404276609111616,0.3793968056631117,1986
TRAIAFX128F92F7F4C,Existing Alone,Rhian Sheehan,288.62649,0.0,0.0,42.782,1,1,-17.549,0.2707759989463275,0.41478065907349704,2001
TRAIAID128F4298FF9,Paint Ball,Mario Rosenstock,199.57506,0.0,0.0,84.871,0,1,-11.924,,0.04903438084848781,0
TRAIAIH128F9308AC7,Nena Neurótica,Alejandro Lerner,199.54893,0.0,0.0,140.186,9,1,-5.585,,0.3615879415321665,0
TRAIAJT12903CED2F9,Mule Get Up In The Alley,Cannon's Jug Stompers,167.88853,0.0,0.0,95.227,2,1,-16.521,,0.33880017612266716,0
TRAIAJU128F42581EF,Reach For The Ground,The Ghost Of Lemora,208.69179,0.0,0.0,136.89,11,0,-7.105,0.46894668418570473,0.32609905980701764,0
TRAIALS128F425A9E3,Calling Dr Zarkov,Robin Frederick,272.01261,0.0,0.0,119.727,3,1,-12.237,0.0,0.24122427492173157,0
TRAIAMS128EF34DC1B,Black Tiger,Y&T,275.9571,0.0,0.0,170.773,6,0,-8.112,0.3347065490692206,0.41889580391387266,1982
TRAIAOL12903CEB667,Telling Me Lies,Dolores Keane,229.92934,0.0,0.0,114.093,9,1,-14.375,0.0,0.3480000192012373,1993
TRAIAQH128F423B794,I Know A Man,Rev. Timothy Wright,244.74077,0.0,0.0,208.51,1,1,-6.094,,0.29024206999298574,0
TRAIAQY128F4291ECC,Love Ain't A Play Thing,Earl Hooker,298.91873,0.0,0.0,94.1,2,1,-14.476,0.3347065490692206,0.34900059039255926,1968
TRAIARL12903CEE20A,Le bar du grand désir,Michèle Bernard,232.38485,0.0,0.0,83.116,2,0,-12.838,,0.3738629705580186,2002
TRAIASV128F930BC5F,I'm Gonna Make Her Mine - Original,Billy Butler,213.99465,0.0,0.0,113.204,4,1,-28.107,,0.2695713196825489,0
TRAIATD128F9331CD6,I'll Show You Love,Usher,283.89832,0.0,0.0,90.199,1,0,-7.275,0.4191258929591558,0.854637828218057,1994
TRAIAUB12903CDFB3D,Small Axe,Bob Marley,224.96608,0.0,0.0,101.121,11,1,-9.715,,0.570106511951141,1999
TRAIAWE128F427700F,Zélé,Yodi's,300.5122,0.0,0.0,84.672,6,0,-9.432,,0.0,0
TRAIBHP128F149C2ED,Holla Boyz Outro,Shade Sheist / DJ Vice / DJ Echo / Damizza,88.39791,0.0,0.0,180.005,6,0,-6.016,0.0,0.34613566732493495,0
TRAIBHW128F146721B,Easter Parade (1992 Digital Remaster),Andy Russell,188.682,0.0,0.0,36.773,7,1,-15.413,,0.2819951088354685,0
TRAIBJP128F932B2FF,Green Fields  (Album Version),Eddie Cano,152.99873,0.0,0.0,126.029,0,0,-15.71,,0.2741977710890841,0
TRAIBMN128E0780C96,Evalia,Placebo,260.75383,0.0,0.0,78.245,6,1,-10.942,0.6973488123429205,0.5864333787181634,2003
TRAIBWR128F42390B3,Gospel Train (LP Version),David Meece,185.33832,0.0,0.0,162.995,7,1,-6.429,0.2854586341256211,0.3102989963854615,0
TRAIBXJ128F4260700,Scenario,A Tribe Called Quest,251.14077,0.0,0.0,102.829,2,1,-10.086,0.7040988390054747,0.5436811066612864,1991
TRAIBXQ128F425E6A5,My Party (Kenna Remix),Kings Of Leon,225.27955,0.0,0.0,127.006,11,0,-6.205,0.5656665821993944,0.7888059351620142,2007
TRAIBYS12903CAE55D,Hole In The Coal,Pentangle,159.68608,0.0,0.0,121.884,4,0,-17.15,,0.33364914079207836,0
TRAIBZF128F4275B4A,Suite nupcial (directo Enjoy 07),Jaime Urrutia,213.68118,0.0,0.0,72.91,2,1,-4.316,,0.38381866168814227,0
TRAICBC128F932D9F6,Kick Jump - Part Jump,Cobra Killer,112.19546,0.0,0.0,86.96,3,0,-10.672,0.34092275586437804,0.4645254506711376,1998
TRAICDV128F92EE216,Battle Of The Tom Tom,Shaman,445.77914,0.0,0.0,138.001,9,1,-10.329,0.0,0.41664411403796237,0
TRAICEE12903D04035,Poaki,Nicholas,152.68526,0.0,0.0,180.874,9,1,-12.504,,0.397732264641681,0
TRAICFW128F42ADB39,Smile,Marvin Sapp,264.09751,0.0,0.0,97.022,9,0,-8.299,0.319565986882865,0.4596654567282773,0
TRAICGE128F930DFDE,I'm Poured Out Like Water,Tel Basta,220.36853,0.0,0.0,120.349,9,0,-12.383,,0.0,1996
TRAICHS128E0785545,"Dirty Movies"" (Album Version)",Van Halen,248.00608,0.0,0.0,184.012,1,1,-6.635,0.5890156588598198,0.5799889824287546,1981
TRAICIL128F42598E2,The Sun Shines From You,Teenage Fanclub,204.77342,0.0,0.0,127.811,8,1,-5.013,0.6720729764093734,0.511526435078575,2000
TRAICIO12903CBD65B,Catalyst (LP Version),Epidemic,205.19138,0.0,0.0,129.333,2,1,-5.192,,0.3569041267802913,0
TRAICJQ12903CF2681,Ghastly Indoctrination,Dark Fortress,459.33669,0.0,0.0,115.37,1,1,-7.57,0.7099099374527287,0.41652939963732327,2006
TRAICKK128F421847C,Rise,Eddie Turner,306.78159,0.0,0.0,91.084,2,0,-6.398,0.5317220984213001,0.3312149897920565,2005
TRAICNK128F428E555,Vuelve Junto A Mi,Los Chichos,242.80771,0.0,0.0,152.857,5,0,-8.707,,0.4205703072083738,1979
TRAICPJ128F42A047C,Toot Toot Dixie Bound,Birmingham Jubilee Singers,184.00608,0.0,0.0,81.647,10,1,-14.886,,0.0,0
TRAICRD12903CDE044,Midnight Wind,Jimmy Wakely,171.4673,0.0,0.0,88.314,0,1,-13.683,0.0,0.29153972708877773,0
TRAICUK128F425E594,Night Cruiser (Album Version),Deodato,378.09587,0.0,0.0,113.52,10,0,-13.362,0.4944895175021134,0.4141964814069906,0
TRAICXC12903CBC0FB,There Is a Way,Jeff & Sheri Easter,241.99791,0.0,0.0,156.139,9,1,-8.17,,0.385470550555821,0
TRAIDBZ12903CF5A37,Assisted Suicide 2.5,X-Raided,247.37914,0.0,0.0,84.973,7,1,-10.069,,0.438701670044784,0
TRAIDFK128F428A25D,Lian Ai Tian Chi,Kary Ng,188.36853,0.0,0.0,90.139,6,0,-3.616,,0.35256398529732813,0
TRAIDGE128F4260E9F,Ice Cream Cakes,Jeff Beck Group,340.34893,0.0,0.0,98.087,2,1,-13.637,0.34759285077532753,0.3213669967623554,1972
TRAIDHP12903D09B15,Shagi po bitomu steklu,Malina,239.72526,0.0,0.0,153.998,11,0,-5.497,0.0,0.3436172659846671,0
TRAIDIU128F92F11C7,If My Baby (LP Version),Mista,259.3171,0.0,0.0,169.722,1,1,-5.2,,0.31222084325279886,0
TRAIDMR128F9327232,Better Off That Way,Steve Smith,270.99383,0.0,0.0,159.621,7,1,-7.992,0.22914410371660274,0.4079247008265301,0
TRAIDPY128F425E9D0,Informer,Sugar Minott,226.40281,0.0,0.0,154.585,11,1,-5.627,0.3725300393660796,0.38628965124618425,2008
TRAIDPZ128F4282908,Spirit in My Life (Earnshaw's Instrumental),Cedric Gervais Featuring Caroline,396.5122,0.0,0.0,84.676,6,1,-10.047,,0.3736212123951274,0
TRAIDSB128F4296B73,The Army Air Corps,The King Sisters & Alvino Rey,163.97016,0.0,0.0,100.72,4,0,-10.814,,0.2874467532300883,0
TRAIDUU128F145B15D,Mama's Boy,Suzi Quatro,217.46893,0.0,0.0,168.165,4,1,-11.314,0.6377832856518485,0.40664264869909944,1979
TRAIDWL128F147ADAE,Anxiety,Humanzi,110.78485,0.0,0.0,186.141,7,0,-3.853,,0.2923195154130597,0
TRAIDXI128F9307464,Groove It,Gene Latter,167.00036,0.0,0.0,86.949,4,1,-13.135,,0.20360793435756008,0
TRAIDXN128F424DC21,Tenderly,Billy May & His Orchestra,147.59138,0.0,0.0,64.79,1,1,-22.729,0.0,0.39046557975011453,0
TRAIELD128F92DC682,Genius,Kings Of Leon,168.82893,0.0,0.0,125.875,7,1,-6.538,0.9102250754999608,0.7888059351620142,2003
TRAIENF128F42AAA41,She Flock To Me,Kurupt_ Rosco_ Jayo Felony & 40 Glocc,192.86159,0.0,0.0,174.762,10,0,-14.922,,0.41179782681526267,0
TRAIEPK128EF340961,Roll Back The Clouds,Christie Hennessy,332.69506,0.0,0.0,126.488,9,1,-15.673,,0.3165494603255641,0
TRAIESZ128F42555B4,Travellin' (Album Version),The Jeremy Spencer Band,206.05342,0.0,0.0,116.137,4,1,-9.1,0.26465165838973526,0.2060203719845676,0
TRAIETL128F14B0696,Studio Dialogue (#19),The Stooges,43.91138,0.0,0.0,100.353,11,0,-22.115,,0.49705095869202826,0
TRAIEUH128F93363F7,Ji Nian Pin,Candy Lo,244.03546,0.0,0.0,235.903,0,1,-8.951,,0.3425370031626706,0
TRAIEWD128F42A0039,Evil Hearted Ada,Flamin' Groovies,199.96689,0.0,0.0,235.405,4,1,-5.24,0.6616513907264476,0.43700191865316,1971
TRAIEXH128F9353678,That's The Kind Of Baby For Me,Eddie Cantor,145.31873,0.0,0.0,122.887,5,1,-24.705,0.21204540548371908,0.33109012633891616,2000
TRAIEYB128F4212FFE,Introduction,Marga Gomez,26.93179,0.0,0.0,104.618,6,1,-13.467,,0.22842866681038249,0
TRAIEYP12903CEAF17,Oriza Eh,Roberto Roena,224.522,0.0,0.0,126.291,1,1,-6.648,0.0,0.35148963247073306,0
TRAIEYQ12903CD18C5,Definition Of A Zilla'Naire,Tum Tum [DJ Drop Mix],87.14404,0.0,0.0,159.252,5,1,-9.285,,0.35062894689721674,0
TRAIFEQ128F93319C2,Mi Amante Amigo,Rocio Jurado,238.05342,0.0,0.0,159.026,9,0,-17.172,,0.3157956797084056,0
TRAIFGE12903CDAD7B,Now everybody's gone,Salieri,238.81098,0.0,0.0,86.55,4,0,-20.865,,0.24906181024072077,0
TRAIFJE128F933046A,I.A.I,Royal S,95.9473,0.0,0.0,92.969,2,0,-6.29,,0.38866990102322235,0
TRAIFMZ128F92F335C,Yang Guang He Xu,Steve Chou,270.10567,0.0,0.0,131.889,6,1,-9.592,,0.29624881058023994,0
TRAIFSJ128F92FE22F,Everything I Desire,The Brooklyn Tabernacle Choir,226.66404,0.0,0.0,162.987,8,1,-11.907,0.0,0.4320119468576032,1995
TRAIFSM128F42722F1,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),Everyday Sunday,168.95955,0.0,0.0,151.844,1,1,-4.017,0.6014029389463235,0.42898052143866244,2007
TRAIFYS128F42685F1,I Don't Give A F**K,D.O.W.N.,265.66485,0.0,0.0,109.659,1,1,-7.425,,0.5425339931632684,0
TRAIFZX128F92F193C,Hot Tamale Baby,Buckwheat Zydeco,246.49098,0.0,0.0,124.577,6,1,-7.822,0.4961753356732933,0.4214486179326093,1987
TRAIGCZ128F428C2D9,Let The Chips Fall,Charley Pride,163.52608,0.0,0.0,100.893,0,1,-11.943,0.5580947631395166,0.3893417519104193,0
TRAIGJJ128F92D5107,When You're Smiling - Sheik Of Araby,Louis Prima & Keely Smith,239.51628,0.0,0.0,116.596,3,1,-10.937,,0.390828595508114,0
TRAIGJV12903CEFD5E,The Wonders,Yami Bolo,234.03057,0.0,0.0,166.749,6,1,-10.742,0.23677161143970385,0.3224825778758644,0
TRAIGNN128F9326AB4,In A Dead World (Album Version),Killswitch Engage,254.45832,0.0,0.0,104.939,8,1,-3.902,0.60478851571927,0.5963503376386131,0
TRAIGNW12903D064C9,Dama Dam Mast Kalander,Pardesi,368.32608,0.0,0.0,202.036,0,1,-7.071,,0.2563503629041404,0
TRAIGOB128F426AE43,Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version),Andy Griffith,190.85016,0.0,0.0,96.052,6,0,-10.239,0.0,0.31060034368783074,0
TRAIGRF128F9332355,Get Picked Up,Crazy Girl,323.00363,0.0,0.0,91.997,8,1,-5.533,0.0,0.36638937070534877,0
TRAIGSC128F933BBD7,Printemps,Les Ogres De Barback,189.3873,0.0,0.0,148.633,10,1,-8.789,0.43703620411161354,0.4379647331417924,1999
TRAIGTF12903CE60BD,Ambulance Man,Memphis Jug Band,161.54077,0.0,0.0,97.754,10,1,-15.963,,0.35078789087528156,2001
TRAIGTJ128F425D552,La Barca,Nelson Ned,241.57995,0.0,0.0,156.029,2,1,-3.892,,0.32188268994567615,0
TRAIGTW128F92E8520,Laziness,Juan Farcik,325.85098,0.0,0.0,130.007,1,1,-13.015,,0.26436800041368974,0
TRAIGVL12903CBD7F6,Avec lui,Michèle Arnaud,172.01587,0.0,0.0,61.994,9,0,-10.635,,0.3136658169944595,0
TRAIGWQ128F4270EB9,ICU,Saigon Kick,233.66485,0.0,0.0,110.487,0,1,-8.932,0.37598430150044215,0.40022175639897006,0
TRAIGYC128F93474E4,Tomame O Dejame,Nicho Hinojosa,183.17016,0.0,0.0,159.036,2,1,-8.579,0.5622820772272303,0.36064892481202643,0
TRAIGZU128F4236EB6,Over You (feat Joyo Velarde_ prod DJ Shadow),Lyrics Born,256.13016,0.0,0.0,174.293,11,0,-4.316,0.42512465831305757,0.5121972430113413,2005
TRAIHCX12903CEBAE1,My Girlfriend's Friend,The Refreshments,195.39546,0.0,0.0,191.436,7,1,-5.95,0.37002507448320343,0.3524101268104496,0
TRAIHFF128EF351817,Just A Little Bit Of You,Michael Jackson,192.57424,0.0,0.0,110.28,1,1,-7.98,,0.7665454507572961,1975
TRAIHGS12903CDE8BE,Fuckin' Wita Psycho,X-Raided,359.65342,0.0,0.0,178.934,10,0,-6.644,,0.438701670044784,0
TRAIHHD128F9324581,Only A Look,The Nelons,237.03465,0.0,0.0,107.779,11,1,-12.16,,0.3502138249441181,0
TRAIHIY12903CCF6D4,Do It,DJ Nasty,191.84281,0.0,0.0,100.013,1,1,-3.786,,0.3028554195218622,0
TRAIHPX128F428081B,Just A Phase,Incubus,353.77587,0.0,0.0,107.922,9,1,-8.744,0.7096992899333202,0.5794419378857449,2001
TRAIHSY128F1484AB6,I'm Gonna Cry Til' My Tears Run Dry,Irma Thomas,146.88608,0.0,0.0,183.882,5,0,-10.22,0.4051157216913865,0.4411063591444711,2004
TRAIHTK128F4291340,Werther - Lyric Drama in four Acts/Act I/Rêve! Extase! Bonheur!,Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,234.26567,0.0,0.0,77.235,10,1,-18.149,,0.2912648117531004,0
TRAIHWC128F9331CF0,Love & Devotion,Sizzla,197.48526,0.0,0.0,131.868,5,0,-6.382,0.0,0.45798167407037055,2003
TRAIHXV128F14A5216,Everything's Gonna Be Alright (Live Version),King Curtis with Jack Dupree,329.19465,0.0,0.0,158.121,5,1,-11.922,,0.3668207876397976,0
TRAIHYT128F9350C8D,It Is What It Is (feat. Anton X),Omni,479.9473,0.0,0.0,240.263,10,0,-6.566,,0.3441817504465177,0
TRAIHZO12903CC4C78,Losin' End (LP Version),Michael McDonald,255.32036,0.0,0.0,128.835,7,1,-22.073,,0.5633626935877487,0
TRAIIBP128F4252D20,Atto Quarto: 'La Fatal Pietra Sovra Me Si Chiuse...' (Radames) (Verdi),Orchestra e Coro del Palacio de Bellas Artes Di Cittá del Messico_ Oliviero De Fabritiis_ Maria Call,370.99057,0.0,0.0,114.407,7,1,-21.08,,0.36034468591382346,0
TRAIIDR12903D06335,Bop Moon,Giuseppi Logan,454.94812,0.0,0.0,104.231,7,1,-12.518,0.0,0.0,0
TRAIIEV128F934712A,Broke Down,Radio Moscow,255.89506,0.0,0.0,163.087,0,1,-6.83,0.7211996583905645,0.44823320277117096,2009
TRAIIHN128F42AA377,Amdokwe,Vusi Mahlasela,250.48771,0.0,0.0,120.024,2,1,-10.29,0.0,0.3759146875867051,0
TRAIIJF128F4266603,Indita Mia (Album Version),Alacranes Musical,284.1073,0.0,0.0,168.144,0,1,-5.202,0.0,0.44986923314236393,0
TRAIIJJ12903CC0B1B,Mr. Sellack (Album Version),The Roches,243.51302,0.0,0.0,131.84,2,1,-19.514,0.0,0.37225120793006455,1979
TRAIINI128F426C8DD,Hypnotise The Cat,Tam Tam Go!,216.63302,0.0,0.0,133.45,6,1,-6.55,,0.31669216154699004,0
TRAIIOG12903CD02C5,Nassau Town,John D. Loudermilk,123.42812,0.0,0.0,133.582,0,1,-9.926,0.0,0.28737003459245986,0
TRAIIPY128F426B797,Too Late (Orange Factory Extended Mix),Tina Ann,395.62404,0.0,0.0,135.037,9,0,-3.139,0.0,0.38000466715536985,2003
TRAIIRA128F931140A,Pocket Calculator (2009 Digital Remaster),Kraftwerk,272.03873,0.0,0.0,132.026,3,1,-8.801,0.5960278877951442,0.5204121100542216,0
TRAIIRK128F934E1C0,Dime,Conjunto Mar Azul,203.20608,0.0,0.0,97.667,9,0,-9.062,,0.0,0
TRAIIRM128F933E946,The Buzzard's Back in Town (Live),Pumpkin Buzzard,61.57016,0.0,0.0,87.406,10,1,-7.477,,0.24009840575296107,0
TRAIISE128F42AE299,Look Me In The Eye,Margaret Becker,193.74975,0.0,0.0,141.729,7,1,-6.108,0.6577006743141642,0.6397981642808125,0
TRAIIUE128E07826EC,Harry Flowers,William Orbit,270.94159,0.0,0.0,146.389,0,1,-20.607,,0.42495308411251165,1993
TRAIIVU128F14AD113,The Lull Before The Storm,Ron Goodwin,99.97016,0.0,0.0,71.228,10,1,-16.333,0.21204540548371908,0.3330153017242651,1999
TRAIIWZ128F933E996,Gonna Take a Miracle,The Elders,241.05751,0.0,0.0,146.053,7,1,-6.454,0.4454545254934259,0.4153036425812273,0
TRAIIXC128F92EA806,Orgasme Tellurique,Stille Volk,276.37506,0.0,0.0,149.971,5,1,-12.685,0.4507622416414992,0.4076025759367606,2003
TRAIJBM128F92CA7A1,SAMJHO NA,F-4,262.19057,0.0,0.0,126.934,5,1,-5.983,,0.45297201748767846,0
TRAIJER128F9332661,The Sun Shine Down My Way,Doug MacLeod,337.42322,0.0,0.0,85.56,2,1,-10.516,0.24816662402461448,0.372737613340037,2004
TRAIJGU128F931FA16,Neighbor_ Neighbor,Jimmy Hughes,177.26649,0.0,0.0,122.152,4,0,-6.953,0.5763999812554107,0.32489400917702077,0
TRAIJHF128F930EDEB,Trace Of Time,Emotion Code,319.7122,0.0,0.0,119.534,10,1,-15.857,0.0,0.2045627112619994,0
TRAIJLI128F92FC94A,Mary Had A Little Lamb,Stevie Ray Vaughan And Double Trouble,166.73914,0.0,0.0,122.546,8,1,-14.373,,0.544257505724526,1988
TRAIJMG12903D08168,This Ain't Pleasure,L7,163.13424,0.0,0.0,85.82,2,0,-9.429,0.6014631395073651,0.44354755255636574,1992
TRAIJMO128F424C8AF,Hear Me Talking To You,Ma Rainey,183.53587,0.0,0.0,103.054,11,1,-14.853,,0.3855675231595563,0
TRAIJQV128F421B159,Man  On The Side,Bill Perry,217.88689,0.0,0.0,107.083,9,0,-6.623,0.0,0.3321774449732797,2004
TRAIJRB12903CE65F8,The wrong woman,Billy Price_ Fred Chapellier,280.55465,0.0,0.0,118.136,9,1,-7.597,0.21204540548371908,0.2798289006547402,0
TRAIJRM128F4265197,Den Mporo Na Figo,Angela Dimitriou,99.7873,0.0,0.0,129.972,5,0,-11.947,,0.0,0
TRAIJVF128F9309AF9,Skylark,Ann Hampton Callaway,347.79383,0.0,0.0,63.134,10,1,-17.462,0.6101227561229483,0.3797617837300081,0
TRAIJVO128F145EB53,MVP,Corey / Shaquille O'Neal,261.45914,0.0,0.0,131.98,7,1,-5.228,0.0,0.2655617651818037,0
TRAIJWN12903CF2C76,Between Hell and A Heartbeat [Explicit],Hatebreed (int License),174.28853,0.0,0.0,82.69,6,1,-3.731,0.6290718355952272,0.5463837481981597,0
TRAIKAW128E0785000,Broken Promises (album version),Moments In Grace,195.91791,0.0,0.0,145.147,10,1,-6.214,0.4051157216913865,0.37522396707186795,2004
TRAIKBB128F428AD73,I'll Come Running,Connie Smith,125.67465,0.0,0.0,124.916,4,0,-9.089,0.42744657148843085,0.36526089322010724,2001
TRAIKBM128F429160A,Thresh Hold,Uphill Battle,166.37342,0.0,0.0,108.252,7,1,-1.545,0.2603382425674305,0.3696098345548582,2004
TRAIKFW12903CF26E3,Boulevard In Heaven,Barbara Fairchild,236.56444,0.0,0.0,91.739,9,1,-8.961,,0.37123757358135073,0
TRAIKPO12903D0322C,Mambo del Beso,Orquesta Aragón,182.85669,0.0,0.0,131.568,6,1,-16.394,,0.3329309511939064,0
TRAIKRJ128F4275BED,Boogie,Wilks featuring pee wee ellis,210.80771,0.0,0.0,89.026,1,1,-11.302,,0.08016693866425,0
TRAIKSH128E07816DF,Stagger Lee,Nick Cave & The Bad Seeds,315.08853,0.0,0.0,153.768,7,1,-9.29,0.476435219642529,0.47940767557514763,1996
TRAIKVZ12903CBF0F3,Two Four One,Dave And Ansel Collins,151.84934,0.0,0.0,117.157,2,1,-14.3,0.2623089972119452,0.3430109140487191,1971
TRAILFA128EF349FE5,Survivalism,Nine Inch Nails,256.83546,0.0,0.0,86.624,9,0,-6.787,,0.5984585009824434,2007
TRAILIV128F932C85E,Provisoirement,DÉSOLÉ,145.08363,0.0,0.0,77.581,0,0,-10.499,,0.35943855675556824,0
TRAILKS128F14A3AC9,AquaCityBoy,K-OS,161.51465,0.0,0.0,78.971,10,0,-5.095,0.5437882725011005,0.43069704628908106,2006
TRAILLW128F4278C90,Chlore,Pascal Obispo,231.00036,0.0,0.0,139.98,5,0,-13.691,0.0,0.3778525570354872,1994
TRAILNM12903CD17D2,"Lala Song (Matesi DJ ""Silverstatix""remix",Bob Sinclar,342.69995,0.0,0.0,127.932,4,1,-6.635,,0.6072572795814319,0
TRAILRO12903CAF936,Sarah Palin {I Wanna Lay Pipe},John Brown,221.43955,0.0,0.0,129.977,0,1,-6.562,0.0,0.38718194162247555,0
TRAILTA12903CB69A4,Santa Claus Is Coming To Town,Buddy Miles,177.52771,0.0,0.0,130.173,4,1,-6.736,,0.4184295978846103,0
TRAILTB128F9331D75,Fat Tianne,Tanto Metro & Devonte,208.45669,0.0,0.0,79.916,4,1,-8.148,0.0,0.33672684140890796,0
TRAILTN128F42796DB,Neir,Mau Mau,255.55546,0.0,0.0,162.134,1,1,-7.921,,0.31155917564728197,1992
TRAILUH128E0784D6D,Nowhere To Run,Michael McDonald,195.70893,0.0,0.0,128.968,0,0,-4.222,0.4537136666933242,0.5633626935877487,0
