filename,tempo,mfcc_1,mfcc_2,mfcc_3,spectral_centroid,zero_crossing_rate,rms_energy,valence_mean,arousal_mean
1393.mp3,[89.10290948],-185.48743,112.301994,57.335682,1726.3391593828312,0.0472703112906346,0.15118602,6.2,4.1
1394.mp3,[112.34714674],-175.18924,122.27109,-3.7962143,2003.7644374246556,0.0944249770220588,0.06626285,6.0,4.1
1395.mp3,[60.09265988],-186.60579,152.38606,-7.810574,1422.626546666491,0.0682667829672987,0.09227187,4.7,3.5
1396.mp3,[95.703125],-129.23598,89.14772,24.549576,2311.9371713808378,0.0771034642269736,0.11101504,6.1,6.0
1397.mp3,[151.99908088],-297.4225,156.28737,50.337334,908.3361416247196,0.0379680243808049,0.069641486,4.3,3.3
1398.mp3,[129.19921875],-109.35239,88.434746,5.1503797,2181.5147832760654,0.0794190208978328,0.12555781,6.9,7.6
1399.mp3,[117.45383523],-193.10812,73.07248,9.074469,2933.6729380280544,0.171325872557082,0.06379576,6.1,6.4
140.mp3,[99.38401442],-230.06898,208.24257,-40.61142,782.8818990337954,0.0410042872000774,0.113754146,4.2,4.5
1400.mp3,[129.19921875],-115.08333,98.74087,10.638595,1866.2725801344836,0.049251024937113,0.14217648,5.6,5.8
1401.mp3,[135.99917763],-175.48761,117.137726,-7.14347,1682.883840925315,0.070360496686339,0.08179307,5.8,5.3
1402.mp3,[135.99917763],-313.7962,154.365,23.505192,948.0673114468824,0.0360364412006578,0.06439175,5.6,2.5
1403.mp3,[112.34714674],-142.3291,117.974594,-0.5527204,1859.230773110865,0.0783940837848297,0.08817233,5.6,5.1
1404.mp3,[129.19921875],-245.01633,168.08937,6.0140233,1283.334427451495,0.0611160325561145,0.057199128,3.8,2.7
1405.mp3,[60.09265988],-355.8673,114.71123,20.021482,1288.57689116295,0.0463292738970588,0.038922906,3.7,2.2
1406.mp3,[107.66601562],-261.19608,99.67909,19.928558,1867.3048159863931,0.0647683158378483,0.06987177,3.9,3.7
1407.mp3,[95.703125],-174.7268,147.82788,-25.229942,1403.5042114199148,0.0732591941998839,0.08912079,3.6,3.8
1408.mp3,[117.45383523],-218.68298,136.03108,18.103285,1314.007862894666,0.0378542684549148,0.08330873,4.2,5.0
1409.mp3,[123.046875],-157.88402,148.08847,-1.7388784,1396.336036350706,0.0655498681791795,0.10003232,4.9,3.7
1410.mp3,[129.19921875],-251.37512,129.49023,1.2773095,1546.6292222492182,0.0673238559404024,0.058550134,6.0,4.4
1411.mp3,[123.046875],-148.73698,134.14781,-19.548904,1593.0234375493233,0.07014696812113,0.10338739,3.9,2.7
1412.mp3,[95.703125],-164.00414,124.32936,17.33855,1453.8563805234558,0.0454853636561532,0.12341878,4.6,3.2
1413.mp3,[143.5546875],-168.68613,154.52998,-50.719067,1327.7749202920745,0.0727765818498452,0.10605534,4.3,4.1
1414.mp3,[161.49902344],-230.10623,130.34756,-1.760803,1594.6250724971112,0.0676745718846749,0.07862081,3.7,4.0
1415.mp3,[99.38401442],-148.92241,56.755795,23.407162,2925.886810892247,0.0927655010400541,0.10779501,5.7,4.7
1416.mp3,[103.359375],-271.80237,131.5805,24.551975,1226.5908188181547,0.0460080362325851,0.06238178,4.4,2.7
1417.mp3,[123.046875],-339.4729,169.11856,56.57174,600.3258406595405,0.0282983927534829,0.08844313,4.6,2.4
1418.mp3,[151.99908088],-274.3902,144.37195,-35.22189,1358.2052143205792,0.0678926355698529,0.055589445,4.3,3.8
1419.mp3,[143.5546875],-213.61285,133.4285,2.593744,1269.5612495976104,0.0336883828366873,0.08509939,3.7,2.5
142.mp3,[95.703125],-234.68799,176.30333,-48.466515,1017.7173636756288,0.0590812753966718,0.079652235,4.6,4.8
1420.mp3,[129.19921875],-232.11491,118.57977,7.650291,1514.8156280949845,0.0568756953850619,0.071260065,4.8,3.1
1421.mp3,[143.5546875],-240.30443,117.032196,-15.035559,1586.2077569248931,0.0816211995694659,0.0632422,4.2,3.2
1422.mp3,[135.99917763],-214.14442,114.61163,15.357507,1773.6541555212457,0.0600200452302631,0.06861048,4.1,2.8
1423.mp3,[86.1328125],-102.29931,85.72066,-21.206036,2434.962548667628,0.0957276902331656,0.10575302,4.2,5.5
1424.mp3,[172.265625],-137.79765,112.56706,28.391357,1849.4783568613807,0.0725966887577399,0.1132068,4.5,3.5
1425.mp3,[89.10290948],-174.56183,104.43547,17.11469,1774.7109111493455,0.048078318498452,0.11611107,5.1,5.2
1426.mp3,[99.38401442],-101.69166,88.38292,-7.8758483,2443.8007464237417,0.1183054070723684,0.09943204,6.6,6.4
1427.mp3,[89.10290948],-122.48832,62.59591,0.8467066,2841.78332722443,0.1040700434162151,0.10669549,5.0,4.9
1428.mp3,[129.19921875],-434.77686,115.55869,-8.0954685,1459.5949957019077,0.0605276007401315,0.024231805,4.7,3.5
1429.mp3,[135.99917763],-411.48804,155.02681,21.097015,993.3277604303812,0.0591096198964783,0.038128395,3.0,2.3
143.mp3,[129.19921875],-377.42297,155.05641,-50.993862,1130.8178036604306,0.0612966815015479,0.025867822,4.0,4.9
1430.mp3,[89.10290948],-303.76035,229.89438,-12.18022,699.1181099003409,0.0464161970297987,0.06793033,4.6,3.2
1431.mp3,[83.35433468],-267.242,133.95142,16.039467,1302.5596116200454,0.0545624062741873,0.075616874,4.1,4.1
1432.mp3,[112.34714674],-214.06812,148.90425,23.836617,948.6160699816282,0.0322190039667182,0.119073026,3.7,2.6
1433.mp3,[78.30255682],-315.8856,207.8148,6.146526,762.8213973253273,0.037859559428212,0.07848027,4.0,3.6
1434.mp3,[129.19921875],-257.94666,133.10875,23.235922,1286.603255635158,0.0446860487616099,0.08675611,3.7,2.8
1435.mp3,[107.66601562],-109.05934,113.81301,-4.15172,2139.697426968132,0.0927178822803792,0.10602255,3.6,5.3
1436.mp3,[135.99917763],-214.75174,129.08986,-5.546845,1495.7406651791416,0.0612963035748839,0.09234641,4.7,3.8
1437.mp3,[103.359375],-248.332,111.01178,32.70506,1861.0381286907048,0.0662361830011609,0.06746982,5.1,4.5
1438.mp3,[95.703125],-359.9819,209.0079,-17.676813,807.2109466631894,0.0491924463041795,0.079615764,3.6,2.9
1439.mp3,[67.99958882],-265.57608,147.22385,15.856991,1177.344941561293,0.0522540302099458,0.071815506,4.1,2.9
144.mp3,[117.45383523],-218.15034,110.006676,-18.865736,1733.9431131742094,0.0924896145752709,0.07159776,3.4,4.7
1440.mp3,[151.99908088],-107.340096,97.41956,12.286891,2211.3654049747047,0.0751631887335526,0.12081003,5.1,4.9
1441.mp3,[112.34714674],-141.51099,132.07559,-8.16491,1600.713971828228,0.0734999334849071,0.093663104,5.0,4.0
1442.mp3,[123.046875],-341.93582,112.43411,17.18894,1548.6803718203907,0.0559603570046439,0.04115043,5.3,2.8
1443.mp3,[123.046875],-283.5101,125.97054,-9.4006,1149.175271652143,0.04466941998839,0.07448426,5.8,2.9
1444.mp3,[103.359375],-241.32217,114.68739,21.467457,1329.3915560090318,0.0330137837412925,0.092132576,4.6,3.1
1445.mp3,[123.046875],-177.56424,111.03522,10.238206,1588.3673931311607,0.0562596749226006,0.09268883,5.1,3.6
1446.mp3,[172.265625],-287.51736,138.42358,-9.545154,1163.0365146015574,0.0525363414280185,0.065989524,5.8,3.2
1447.mp3,[103.359375],-265.9478,153.54762,-10.463469,1204.7884892990403,0.0585181646671826,0.07203516,4.4,4.1
1448.mp3,[73.828125],-259.5925,146.88528,-30.080105,1397.0906161015828,0.0674534847861842,0.06382747,4.4,4.4
1449.mp3,[86.1328125],-255.95093,84.85443,3.7455835,2437.624112168293,0.1145869866244195,0.05665766,4.6,4.1
145.mp3,[89.10290948],-334.35104,180.14432,-12.682077,858.8946747462412,0.0569478793779024,0.07011884,3.1,5.4
1450.mp3,[112.34714674],-164.6473,109.13035,3.8479192,1991.195688320652,0.0853218574642027,0.086265765,5.7,5.0
1451.mp3,[123.046875],-207.55443,127.10146,8.96985,1608.6569267122752,0.0621439930824303,0.08317106,5.1,4.8
1452.mp3,[112.34714674],-216.14778,133.58078,-37.88,1550.6083705229605,0.0811548380659829,0.06696578,4.2,3.9
1453.mp3,[151.99908088],-291.09613,131.41142,19.354038,1207.4150838133955,0.0337375133030185,0.059657536,4.0,3.8
1454.mp3,[151.99908088],-178.51363,94.59779,-51.108704,2173.2393731995307,0.1585031987712848,0.05884665,5.2,3.6
1455.mp3,[129.19921875],-219.64406,98.1444,-2.2063315,1949.2425159396705,0.0738238166360294,0.05484364,4.1,4.2
1456.mp3,[86.1328125],-224.39996,103.57468,47.82803,1500.2731184571596,0.0400730758997678,0.104027726,4.3,2.2
1457.mp3,[117.45383523],-156.11153,133.46042,-13.510029,1532.809580291257,0.0645714160458591,0.09463256,5.4,4.8
1458.mp3,[95.703125],-236.65509,113.69035,13.527339,1651.033475020536,0.0620805014028637,0.058528323,4.2,4.7
1459.mp3,[151.99908088],-175.21268,114.30909,-10.650544,1846.003880118135,0.0787474452157507,0.08171202,5.4,5.1
146.mp3,[41.015625],-385.2142,149.54889,47.938545,564.8943394908846,0.0452181695046439,0.06826395,2.4,3.5
1460.mp3,[99.38401442],-137.79659,66.18478,0.7032692,2466.4782032287203,0.0998909303647445,0.09008258,4.8,3.9
1461.mp3,[73.828125],-138.8758,113.98756,-12.785487,1782.3055824535195,0.0723585949593653,0.09075726,5.3,4.2
1462.mp3,[117.45383523],-144.03014,102.896286,6.4622226,1861.075792724184,0.0685449369920665,0.10908664,4.8,3.9
1463.mp3,[92.28515625],-197.65857,126.602325,-26.08555,1693.1224697416749,0.0886461004015092,0.067966774,3.3,3.0
1464.mp3,[112.34714674],-164.39832,91.87852,19.27742,2248.3873504371154,0.0779356587412925,0.09216156,4.8,4.4
1465.mp3,[172.265625],-127.09464,113.50174,-32.60976,1940.1024615437973,0.0969593532314241,0.100178935,5.2,3.7
1466.mp3,[107.66601562],-183.52632,120.83873,11.564479,1493.770316074543,0.0461323741050696,0.09902229,6.1,4.5
1467.mp3,[117.45383523],-153.48663,100.15848,25.561436,1834.8208894199652,0.0482718169504644,0.14239895,4.0,4.2
1468.mp3,[92.28515625],-241.96193,153.59929,-1.2777357,1186.4343339088175,0.0475926827351006,0.08153077,3.7,2.0
1469.mp3,[83.35433468],-311.30173,151.27591,26.933847,863.2158812315224,0.0325217232246517,0.074070245,3.1,3.2
1470.mp3,[135.99917763],-245.86917,148.2189,29.26455,1312.5823803485025,0.049176951310952,0.09123087,5.1,3.2
1471.mp3,[161.49902344],-78.33977,97.063286,-9.3425455,2404.6602614523918,0.1150673314144736,0.09970838,7.3,6.8
1472.mp3,[80.74951172],-154.7709,117.138275,-0.49136853,1777.924937247242,0.0714379656056501,0.09127023,5.0,5.2
1473.mp3,[99.38401442],-143.75063,109.09519,3.80051,1967.7516506247,0.0760581190741099,0.09169347,6.1,6.0
1474.mp3,[161.49902344],-123.04528,89.28392,3.8285608,2371.64291416667,0.0875096749226006,0.09770635,6.6,6.4
1475.mp3,[89.10290948],-250.54254,112.898705,34.71557,1506.2301124796604,0.042240863244969,0.082479484,4.3,3.2
1476.mp3,[112.34714674],-237.71674,117.330215,29.735754,1692.65405869558,0.0680627025686919,0.071430735,4.5,5.1
1477.mp3,[75.99954044],-180.9289,128.79126,-6.7214985,1645.2942643592708,0.0660003567627709,0.096945986,5.1,4.5
1478.mp3,[107.66601562],-279.89566,147.33374,23.464993,1149.3562579447023,0.0427862114212461,0.084068865,5.1,3.5
1479.mp3,[66.25600962],-188.36372,117.6704,-7.7457886,1689.1111965763964,0.0742028770801083,0.079297915,5.0,5.1
148.mp3,[117.45383523],-50.831215,76.757996,8.244618,2609.41199089181,0.1252687058581656,0.24252437,4.7,5.0
1480.mp3,[135.99917763],-130.15741,106.725426,6.6706185,1871.31383861942,0.0681435788748065,0.10205914,4.8,5.3
1481.mp3,[117.45383523],-248.98143,142.17786,25.520193,1127.3284642580395,0.0360511803405572,0.0813717,3.9,3.7
1482.mp3,[99.38401442],-188.14925,117.42487,-4.174701,1783.8405935601966,0.0683110003869969,0.09060886,4.3,3.4
1483.mp3,[89.10290948],-212.16461,126.7345,-3.5222788,1433.7241595905928,0.054683342806695,0.083999254,3.9,3.8
1484.mp3,[161.49902344],-210.66699,127.63697,-9.856867,1509.220232694959,0.0651054264222136,0.07040506,4.4,3.8
1485.mp3,[184.5703125],-237.59196,191.83478,-2.1839917,860.2698188027039,0.0432019307517414,0.10261413,4.7,3.8
1486.mp3,[92.28515625],-275.03253,130.0364,19.719004,1459.1170212444554,0.049599851248065,0.05770075,3.7,2.9
1487.mp3,[92.28515625],-307.1826,155.07643,16.865683,714.2014242375704,0.023939008683243,0.10454826,4.3,2.4
1488.mp3,[129.19921875],-204.95636,122.68667,-5.8055935,1652.9622626822368,0.0665007316660216,0.06949497,4.9,3.9
1489.mp3,[143.5546875],-155.88419,108.405235,-10.970968,1905.757983531301,0.0772833573190789,0.0801658,4.9,4.6
149.mp3,[198.76802885],-319.88855,172.70813,20.931572,773.4214753273337,0.0457952635207043,0.053768523,3.4,3.1
1490.mp3,[89.10290948],-216.10747,151.32878,-5.6111784,1291.7686258724543,0.0566115246468653,0.08574707,3.8,3.1
1491.mp3,[92.28515625],-138.8998,123.68951,-17.205982,1667.6440403503093,0.0698801518962848,0.09650307,4.8,5.2
1492.mp3,[95.703125],-289.98334,138.51137,1.0556129,1176.679718819482,0.0465303308823529,0.07642613,3.3,2.8
1493.mp3,[69.83741554],-157.56064,21.619389,1.9060189,4190.57526606871,0.208644618928986,0.069055945,4.0,6.1
1494.mp3,[172.265625],-223.05127,136.27284,-13.551743,1225.8523076252404,0.0610585877031733,0.08820885,4.9,3.8
1495.mp3,[103.359375],-232.52051,113.22372,-3.8250926,1744.1621867236768,0.0771004408136609,0.053591914,4.4,3.9
1496.mp3,[86.1328125],-143.3467,94.46556,-3.7949226,2338.171944365457,0.1073587612470975,0.075096875,6.1,5.8
1497.mp3,[103.359375],-182.65121,144.13702,-2.909428,1280.9643242777538,0.0516013508610681,0.09464018,4.4,3.6
1498.mp3,[89.10290948],-174.37314,140.2576,-0.97023845,1320.322638260118,0.0485994793682275,0.09910118,4.8,3.8
1499.mp3,[151.99908088],-145.50789,108.83199,-29.142626,1883.4806824371904,0.0861971356182275,0.0877254,4.8,4.5
150.mp3,[143.5546875],-212.81635,65.05859,-76.60121,2113.1612503166084,0.1463883816273219,0.10888287,5.0,5.4
1500.mp3,[112.34714674],-223.05551,89.11,-7.632061,2210.264989017713,0.1108651648364938,0.056826428,3.8,3.2
1501.mp3,[92.28515625],-170.52596,89.47153,18.74819,2345.8455647325154,0.0888350637335526,0.09022606,5.0,4.9
1502.mp3,[95.703125],-92.43682,61.871334,-2.627509,3153.233868277786,0.1507817790973297,0.099023096,7.2,7.0
1503.mp3,[78.30255682],-180.5989,120.96955,6.9305544,1592.172952197876,0.0488402186532507,0.09620701,5.9,4.1
1504.mp3,[103.359375],-104.81881,90.160255,-3.8931775,2244.840652281932,0.0801831886126161,0.11759757,6.0,5.9
1505.mp3,[86.1328125],-210.21515,143.2414,-3.4326165,1142.3829003120975,0.0350092365276702,0.10280004,4.2,4.9
1506.mp3,[95.703125],-143.40619,69.55793,-19.271814,2860.1182807639398,0.1673274084510448,0.061375722,5.0,4.8
1507.mp3,[117.45383523],-179.83563,85.70998,4.352371,2089.8050132092644,0.0752463325996517,0.09026351,5.5,5.7
1508.mp3,[89.10290948],-189.06917,82.86998,-14.629921,2506.795889652172,0.1275022524429179,0.072681166,5.9,5.3
1509.mp3,[129.19921875],-169.9727,97.03156,12.171152,2236.3727207775755,0.0980954007836687,0.06836063,5.9,5.4
151.mp3,[83.35433468],-321.42368,154.68086,17.009066,827.4949593464929,0.036551555243808,0.074429624,4.0,4.5
1510.mp3,[161.49902344],-181.64479,111.46873,-1.5697286,1922.55623341536,0.0784927226441563,0.085482866,4.1,5.6
1511.mp3,[92.28515625],-126.08161,89.61149,-6.57284,2307.3241487324985,0.0884155651364164,0.11093848,5.5,5.6
1512.mp3,[143.5546875],-137.19215,80.70413,23.507761,2734.002323656827,0.1064305733601006,0.09281383,3.8,5.2
1513.mp3,[172.265625],-166.62364,74.27818,3.438605,2436.64747604306,0.0971335774235681,0.09526508,6.1,6.3
1514.mp3,[89.10290948],-158.44002,83.03013,-23.456781,2150.290283780382,0.0925999691611842,0.15221386,4.6,5.4
1515.mp3,[161.49902344],-108.81049,94.25658,-48.53579,2321.619663046676,0.1327611019736842,0.09242731,4.4,4.8
1516.mp3,[89.10290948],-233.54411,107.58927,51.140644,1968.2650790484415,0.0607078717589009,0.11355839,5.6,4.9
1517.mp3,[99.38401442],-320.22403,65.2075,45.161777,1856.6794367734465,0.0630007528299148,0.08416353,6.0,5.0
1518.mp3,[161.49902344],-168.88876,131.46832,-26.373304,1573.9229667317736,0.0609501227505804,0.08190299,6.1,6.3
1519.mp3,[117.45383523],-131.90678,59.880085,8.001615,3151.577221231579,0.1763916015625,0.07161811,5.0,5.6
152.mp3,[75.99954044],-175.02322,124.597496,-7.692809,1705.8237786756506,0.06188133405089,0.088418834,4.4,5.6
1520.mp3,[184.5703125],-140.38855,89.89245,12.96759,2395.776846548199,0.0886079298084365,0.10124927,5.3,5.3
1521.mp3,[99.38401442],-192.72012,122.41489,18.434847,1711.0854407235138,0.0635861612325851,0.11454741,4.8,4.9
1522.mp3,[151.99908088],-100.83117,77.43244,2.9143655,2837.4722585451145,0.1372058974700077,0.09646019,5.2,5.7
1523.mp3,[89.10290948],-169.1641,73.25277,42.835842,2720.293075127453,0.1092960133272058,0.11106358,6.9,4.8
1524.mp3,[172.265625],-153.28477,109.64991,15.03714,1682.32801087071,0.0411108625193498,0.16361643,5.6,4.4
1525.mp3,[151.99908088],-156.44092,83.815254,18.863861,2220.439045037236,0.0658295339106037,0.10928718,4.5,4.5
1526.mp3,[117.45383523],-104.97297,72.48037,-1.9233879,2604.995380629458,0.1023202429614938,0.101372235,5.9,5.9
1527.mp3,[80.74951172],-176.7026,140.19319,-6.093561,1387.2500399620249,0.0481013720249613,0.11419369,4.5,4.7
1528.mp3,[92.28515625],-188.72087,80.33318,19.475355,2500.049465068543,0.1031063304227941,0.072117515,5.5,4.6
1529.mp3,[107.66601562],-159.07214,95.13995,8.517595,2264.54313734421,0.0889975721991099,0.09714522,5.4,5.7
153.mp3,[161.49902344],-297.54895,219.11383,9.598194,629.5198486622763,0.0462979059839396,0.10128465,3.9,4.5
1530.mp3,[92.28515625],-238.20047,81.08133,-10.581213,2401.795480971848,0.118495504184404,0.079045735,6.2,4.2
1531.mp3,[92.28515625],-213.42918,104.39412,21.480265,2040.3546646336235,0.0746488305437306,0.084168464,5.1,4.8
1532.mp3,[95.703125],-185.35936,73.68944,0.94227594,2360.624601282878,0.1197214982827012,0.09848462,5.8,5.6
1533.mp3,[89.10290948],-209.96587,66.24677,-41.580387,2247.894709144303,0.0967968447658668,0.097057536,5.2,5.3
1534.mp3,[92.28515625],-120.50455,70.352806,19.81638,2885.873799034533,0.1204187729779411,0.101715446,5.7,5.7
1535.mp3,[89.10290948],-176.39836,120.75525,1.7382612,1783.9706959441685,0.0696756935710139,0.083298765,5.4,5.3
1536.mp3,[64.59960938],-314.53058,115.05231,59.253128,1728.5938547319615,0.0614848889802631,0.060664214,4.8,3.4
1537.mp3,[89.10290948],-355.991,55.689907,40.815887,1980.8777309278223,0.0709712261755031,0.06378085,5.9,3.4
1538.mp3,[172.265625],-172.08337,59.944187,12.756954,2787.1340766931403,0.1033334643479102,0.104626834,6.3,4.7
1539.mp3,[151.99908088],-174.25511,134.87495,-55.130955,1183.4465898347992,0.0476410573481037,0.1747484,4.4,4.7
154.mp3,[172.265625],-216.99338,150.90079,-1.2595057,1179.2117353648816,0.0673979295665634,0.10352199,4.2,4.1
1540.mp3,[112.34714674],-174.1779,144.6319,22.499266,1774.483626251082,0.0694251281927244,0.13368136,5.7,5.1
1541.mp3,[89.10290948],-256.00024,114.398315,43.13921,1492.314495783367,0.0432102451383513,0.09951126,5.2,4.6
1542.mp3,[83.35433468],-184.59056,73.46457,41.566135,2556.3392473581875,0.0631742211687306,0.12945084,5.5,5.5
1543.mp3,[92.28515625],-161.34695,80.27154,29.742496,2372.273649104324,0.0721042503144349,0.11560446,6.1,5.4
1544.mp3,[92.28515625],-215.32101,95.27488,20.196646,2202.434939891569,0.0786110136900154,0.09452915,6.4,5.4
1545.mp3,[89.10290948],-128.67902,69.031815,21.286747,3160.086140094038,0.1557057856037151,0.08170389,4.8,4.8
1546.mp3,[95.703125],-191.76802,46.658092,15.383124,3368.851956419398,0.1522946195336687,0.06390168,5.3,4.4
1547.mp3,[89.10290948],-164.49123,73.859535,6.257012,2756.773387216632,0.1285816109955495,0.083150655,4.0,5.8
1548.mp3,[92.28515625],-303.2556,108.75395,41.376045,1159.4395848976628,0.0294983099119582,0.09468584,4.6,3.7
1549.mp3,[89.10290948],-172.99359,145.32246,10.412396,1108.9480522807955,0.0282220515673374,0.16274822,4.9,5.2
155.mp3,[99.38401442],-225.29643,157.63838,6.5125775,1083.1354239274694,0.0502083131772445,0.1228709,3.6,5.4
1550.mp3,[95.703125],-221.78903,85.94144,0.50097466,2676.707047392304,0.1528475262432275,0.041472714,4.8,3.7
1551.mp3,[123.046875],-160.2836,97.414505,-2.5811808,2088.1626996473583,0.0692977669069272,0.09531794,5.6,5.4
1552.mp3,[161.49902344],-109.76975,76.306305,-8.167928,2434.552585475491,0.1005923622532894,0.11794636,5.6,5.6
1553.mp3,[107.66601562],-215.0448,97.90214,25.919468,2135.9612619489203,0.0809175001209365,0.07254141,5.6,5.9
1554.mp3,[86.1328125],-291.56326,92.13698,31.87714,1501.2300606380852,0.0330561115276702,0.11275403,5.8,4.5
1555.mp3,[117.45383523],-296.8803,129.2412,41.626797,1073.4203342282783,0.0378308370017414,0.10374265,4.4,2.9
1556.mp3,[99.38401442],-155.11238,78.46043,29.048315,2635.3209211907456,0.0943686659491099,0.096388735,4.7,6.1
1557.mp3,[92.28515625],-117.59801,88.790184,-9.383823,2410.1010420187954,0.1100446860487616,0.12663761,5.5,6.3
1558.mp3,[161.49902344],-102.4969,76.69306,-33.88594,2782.315290017746,0.1631063455398606,0.0853683,3.4,5.9
1559.mp3,[161.49902344],-188.81271,99.561516,3.5856338,1983.8326037169163,0.0693733522397445,0.08790245,5.8,5.2
156.mp3,[107.66601562],-87.15174,96.52389,-21.058466,2310.6626777171405,0.1172475903395897,0.124007195,6.4,6.7
1560.mp3,[99.38401442],-189.22183,100.40431,7.430756,2169.725999780577,0.1015462491534442,0.07345858,5.2,5.2
1561.mp3,[95.703125],-127.39503,74.676254,27.715328,2636.9986616899946,0.1173598345588235,0.11104537,5.0,6.0
1562.mp3,[86.1328125],-92.13501,53.764862,6.1115675,3208.559115359948,0.1167260515431501,0.112600416,4.8,6.3
1563.mp3,[95.703125],-145.17848,69.577354,22.93304,2405.8451984740886,0.0460087920859133,0.19288073,5.1,5.7
1564.mp3,[151.99908088],-167.35794,72.00392,7.7589955,2812.768788409813,0.1127634904702012,0.07310714,6.1,6.4
1565.mp3,[99.38401442],-225.21082,145.96684,7.838202,1063.6069092886803,0.022578850619195,0.1437675,4.6,4.9
1566.mp3,[95.703125],-286.47397,63.592606,-73.46751,2606.6010275321973,0.1642465502854102,0.02438339,6.2,5.3
1567.mp3,[129.19921875],-229.67754,132.70123,6.7378488,1282.712715251569,0.0444899048229489,0.115657724,4.0,5.0
1568.mp3,[95.703125],-150.60565,62.61725,16.104483,2600.453165521399,0.085558439555921,0.11648438,5.4,6.0
1569.mp3,[80.74951172],-72.930824,70.17381,-4.327967,2522.009533770199,0.092115467177825,0.14571004,5.6,5.8
157.mp3,[107.66601562],-332.59482,102.70881,-37.64046,1672.841258216299,0.11555712437113,0.047898244,4.0,6.2
1570.mp3,[95.703125],-183.67809,131.5602,-13.455011,1379.6287101418511,0.0543416971023606,0.12755628,5.2,4.6
1571.mp3,[135.99917763],-111.49669,75.215675,5.90186,2858.8042716478126,0.1121754365808823,0.09809288,4.4,6.9
1572.mp3,[143.5546875],-222.79312,27.160229,34.5433,3355.0357069759725,0.1188235445288312,0.13596663,5.5,5.0
1573.mp3,[89.10290948],-179.22267,84.45404,44.68844,2428.833476161871,0.0933369261561532,0.08982143,4.9,3.6
1574.mp3,[123.046875],-85.43324,87.976425,26.850008,2272.622870913216,0.061170453995743,0.1688467,5.9,5.4
1575.mp3,[117.45383523],-160.93805,134.39963,-15.793553,1610.284143583971,0.0673389730069659,0.09572991,5.2,5.1
1576.mp3,[75.99954044],-217.28845,94.39939,23.326576,2014.6567842101024,0.0731624449738777,0.074195385,5.4,3.9
1577.mp3,[89.10290948],-217.24976,107.71354,4.2353888,1626.3520056314835,0.0612483068885448,0.089653075,5.2,4.7
1578.mp3,[184.5703125],-147.35559,101.34692,3.9194095,2076.536542771034,0.0846990343217879,0.09718019,5.9,4.8
1579.mp3,[83.35433468],-160.14455,80.73938,0.48729655,2544.0866460815564,0.1052223418150154,0.0806502,5.8,4.9
158.mp3,[172.265625],-358.8955,185.96172,1.2086694,712.9267546598059,0.053201114430147,0.05870462,2.1,3.6
1580.mp3,[117.45383523],-184.60693,119.56504,26.530634,1821.1744223723476,0.0545231019011222,0.09304202,6.1,5.2
1581.mp3,[112.34714674],-197.86267,98.335464,3.003764,1799.3786141763603,0.0576602711397058,0.09546341,6.5,6.1
1582.mp3,[135.99917763],-104.06025,65.95785,34.002308,3223.198191484842,0.0944605021284829,0.19040799,5.9,5.4
1583.mp3,[172.265625],-142.98924,109.9814,-1.1694897,1841.786702412532,0.0673752539667182,0.09872487,5.6,5.2
1584.mp3,[184.5703125],-133.60098,86.57062,1.5605518,2303.254958407682,0.0932927087364551,0.08980479,4.9,4.6
1585.mp3,[99.38401442],-202.9506,121.157776,14.517292,1698.9702498878205,0.059260790562113,0.07243317,5.0,3.9
1586.mp3,[143.5546875],-124.71623,78.059456,-12.259967,2620.337617004884,0.1278843363003096,0.08981121,4.3,5.0
1587.mp3,[86.1328125],-165.70317,96.353065,2.1755967,2103.157521447225,0.0928407084462074,0.11735613,5.0,5.5
1588.mp3,[75.99954044],-147.67615,83.42156,-7.133532,2313.2044828666026,0.0909922691321594,0.12266462,4.9,5.8
1589.mp3,[95.703125],-155.21603,97.63672,10.634825,2162.3518796476383,0.0751972021333204,0.09371983,5.8,6.1
159.mp3,[135.99917763],-397.206,184.42699,25.467495,590.8661407215011,0.0245546512190402,0.033705335,3.8,3.1
1590.mp3,[95.703125],-195.11409,84.37186,-12.5768585,2221.3947462602323,0.0980863305437306,0.08698515,4.2,6.2
1591.mp3,[112.34714674],-112.53945,107.91167,-6.7874646,2009.085424733528,0.0696190045714009,0.09568694,5.9,4.7
1592.mp3,[95.703125],-119.73806,55.587708,-2.7007048,3241.5418289759045,0.1639506337074303,0.07502916,6.1,6.4
1593.mp3,[89.10290948],-278.5102,151.10217,43.263157,860.9047153064798,0.0347900390625,0.06980264,4.7,3.5
1594.mp3,[184.5703125],-178.82051,103.011444,12.969914,1968.2665162735573,0.0762939453125,0.08966751,5.6,5.4
1595.mp3,[151.99908088],-114.85507,90.37169,14.548905,2602.103260066604,0.1168878041553792,0.12187883,5.6,5.9
1596.mp3,[95.703125],-187.8333,89.88529,44.996197,2035.2304747041403,0.0599626003773219,0.12063498,5.5,5.1
1597.mp3,[83.35433468],-143.77599,103.23706,-11.618017,2143.1551296410075,0.1016335502128483,0.076666236,5.5,5.0
1598.mp3,[172.265625],-114.20066,86.85149,-24.86215,2419.007436415191,0.1124762662054953,0.08860764,4.3,5.5
1599.mp3,[151.99908088],-205.08891,127.319466,10.600173,1631.918300556994,0.0386131451964009,0.09665057,3.6,4.1
